player_id,player_name,team_id,height_in
1627773,AJ Hammons,1610612742,84
201166,Aaron Brooks,1610612754,72
203932,Aaron Gordon,1610612753,81
1626151,Aaron Harrison,1610612766,78
203940,Adreian Payne,1610612750,82
201143,Al Horford,1610612738,82
2744,Al Jefferson,1610612754,82
202329,Al-Farouq Aminu,1610612757,81
101187,Alan Anderson,1610612746,78
1626210,Alan Williams,1610612756,80
202692,Alec Burks,1610612762,78
203518,Alex Abrines,1610612760,78
203458,Alex Len,1610612756,85
1627816,Alex Poythress,1610612755,79
201582,Alexis Ajinca,1610612740,86
203459,Allen Crabbe,1610612757,78
202087,Alonzo Gee,1610612743,78
101161,Amir Johnson,1610612738,81
2760,Anderson Varejao,1610612744,83
203083,Andre Drummond,1610612765,83
2738,Andre Iguodala,1610612744,78
203460,Andre Roberson,1610612760,79
101106,Andrew Bogut,1610612739,84
1626150,Andrew Harrison,1610612763,78
203094,Andrew Nicholson,1610612751,81
203952,Andrew Wiggins,1610612750,80
203461,Anthony Bennett,1610612751,80
1626148,Anthony Brown,1610612753,79
203076,Anthony Davis,1610612740,83
201627,Anthony Morrow,1610612741,77
201229,Anthony Tolliver,1610612758,80
203462,Archie Goodwin,1610612751,77
202620,Arinze Onuaku,1610612753,81
203382,Aron Baynes,1610612765,82
201167,Arron Afflalo,1610612758,77
203085,Austin Rivers,1610612746,76
202340,Avery Bradley,1610612738,74
1626253,Axel Toupane,1610612740,79
1627791,Ben Bentil,1610612742,81
203463,Ben McLemore,1610612758,77
2757,Beno Udrih,1610612765,75
202687,Bismack Biyombo,1610612753,81
201933,Blake Griffin,1610612746,82
1626246,Boban Marjanovic,1610612765,87
201628,Bobby Brown,1610612745,74
1626171,Bobby Portis,1610612741,83
202711,Bojan Bogdanovic,1610612764,80
2564,Boris Diaw,1610612762,80
203078,Bradley Beal,1610612764,77
201148,Brandan Wright,1610612763,82
101138,Brandon Bass,1610612746,80
1627742,Brandon Ingram,1610612747,81
201943,Brandon Jennings,1610612764,73
202688,Brandon Knight,1610612756,75
201575,Brandon Rush,1610612750,78
203148,Brian Roberts,1610612766,73
1627362,Briante Weber,1610612766,74
1627744,Brice Johnson,1610612746,82
201572,Brook Lopez,1610612751,84
203998,Bruno Caboclo,1610612761,81
1627854,Bryn Forbes,1610612759,75
1627741,Buddy Hield,1610612758,76
201228,C.J. Watson,1610612753,74
203912,C.J. Wilcox,1610612753,77
203468,CJ McCollum,1610612757,75
101139,CJ Miles,1610612754,78
1626166,Cameron Payne,1610612741,75
1627747,Caris LeVert,1610612751,79
2546,Carmelo Anthony,1610612752,80
202718,Chandler Parsons,1610612763,82
101112,Channing Frye,1610612739,83
1626184,Chasson Randle,1610612752,74
1627767,Cheick Diallo,1610612740,81
1627778,Chinanu Onuaku,1610612745,82
2365,Chris Andersen,1610612739,82
1626191,Chris McCullough,1610612764,81
101108,Chris Paul,1610612746,72
1626174,Christian Wood,1610612766,83
203991,Clint Capela,1610612745,82
203469,Cody Zeller,1610612766,84
202332,Cole Aldrich,1610612750,83
201147,Corey Brewer,1610612747,81
202709,Cory Joseph,1610612761,75
201584,Courtney Lee,1610612752,77
1626245,Cristiano Felicio,1610612741,81
1626156,D'Angelo Russell,1610612747,77
201571,D.J. Augustin,1610612753,72
2563,Dahntay Jones,1610612739,78
1627745,Damian Jones,1610612744,84
203081,Damian Lillard,1610612757,75
204014,Damjan Rudez,1610612753,82
1627849,Daniel Ochefu,1610612764,83
201568,Danilo Gallinari,1610612743,82
201980,Danny Green,1610612759,78
201967,Dante Cunningham,1610612740,80
203957,Danté Exum,1610612762,78
1627863,Danuel House Jr.,1610612764,79
203967,Dario Šarić,1610612755,82
201589,Darrell Arthur,1610612743,81
201954,Darren Collison,1610612758,72
1626199,Darrun Hilliard,1610612765,78
101135,David Lee,1610612759,81
1628021,David Nwaba,1610612747,76
2561,David West,1610612744,81
202722,Davis Bertans,1610612759,82
201599,DeAndre Jordan,1610612746,83
202732,DeAndre Liggins,1610612742,78
1627761,DeAndre' Bembry,1610612737,78
201942,DeMar DeRozan,1610612761,79
202326,DeMarcus Cousins,1610612740,83
201960,DeMarre Carroll,1610612761,80
1627749,Dejounte Murray,1610612759,77
1626153,Delon Wright,1610612761,77
1627743,Demetrius Jackson,1610612738,73
203471,Dennis Schröder,1610612737,73
1627756,Denzel Valentine,1610612741,78
101114,Deron Williams,1610612739,75
202324,Derrick Favors,1610612762,82
1627884,Derrick Jones Jr.,1610612756,79
201565,Derrick Rose,1610612752,75
202682,Derrick Williams,1610612739,80
1626164,Devin Booker,1610612756,78
2734,Devin Harris,1610612742,75
203473,Dewayne Dedmon,1610612759,84
1627738,Deyonta Davis,1610612763,82
1627754,Diamond Stone,1610612746,83
203079,Dion Waiters,1610612748,76
1717,Dirk Nowitzki,1610612742,84
1627734,Domantas Sabonis,1610612760,83
202700,Donatas Motiejunas,1610612740,84
1627827,Dorian Finney-Smith,1610612742,80
203926,Doug McDermott,1610612760,80
1627733,Dragan Bender,1610612756,85
203110,Draymond Green,1610612744,79
2730,Dwight Howard,1610612737,83
203939,Dwight Powell,1610612742,83
2548,Dwyane Wade,1610612741,76
202734,E'Twaun Moore,1610612740,76
202334,Ed Davis,1610612757,82
204002,Edy Tavares,1610612739,87
203901,Elfrid Payton,1610612753,76
202407,Elijah Millsap,1610612756,79
1626144,Emmanuel Mudiay,1610612743,77
202683,Enes Freedom,1610612760,83
202339,Eric Bledsoe,1610612756,73
201569,Eric Gordon,1610612745,76
101141,Ersan Ilyasova,1610612737,82
203095,Evan Fournier,1610612753,79
202323,Evan Turner,1610612757,79
1626163,Frank Kaminsky,1610612766,84
1627832,Fred VanVleet,1610612761,72
202066,Garrett Temple,1610612758,78
203914,Gary Harris,1610612743,76
202390,Gary Neal,1610612737,76
1627780,Gary Payton II,1610612749,75
201588,George Hill,1610612762,75
1627777,Georges Niang,1610612754,80
1627834,Georgios Papagiannis,1610612758,85
