player_id,height_in
1628499,78
1628416,77
1628537,77
1628510,79
1627098,75
202379,81
1627814,78
203705,73
1627752,80
203473,84
203471,73
203101,83
1628381,82
1627819,75
203145,77
203488,83
1628463,81
1627761,78
1628369,80
1627759,79
203499,71
202918,77
202681,75
1626179,74
202694,81
202330,80
1628444,78
1628464,81
1627846,78
1627824,80
203935,76
1628400,79
201143,82
1628443,75
203382,82
202328,83
1626780,74
201567,82
203918,80
201588,75
2747,78
203903,77
202684,81
1627855,80
1626224,80
2570,82
1626204,81
2544,80
2594,79
201145,81
1627790,83
101181,75
202326,83
203580,74
203546,75
202703,82
1628429,77
200765,73
201950,76
1627767,81
1628402,75
203121,80
203076,82
202348,77
202732,78
201582,86
203524,79
2731,82
202734,76
203930,76
1626170,76
201600,84
1626171,83
1626245,81
203200,78
203897,77
1628469,76
1628021,76
1627853,75
1627835,80
1626166,75
1628374,84
203943,81
204067,79
1627739,76
201577,84
1627756,78
1628372,75
203457,83
200826,72
1628405,82
203939,83
1627858,78
1626151,78
1627827,80
1627812,72
203926,80
1627883,79
202083,77
203552,74
203084,80
1717,84
1628467,83
1626257,86
201589,81
1628470,78
200794,80
203115,78
1626168,82
1628420,75
203914,76
203999,82
1628399,81
201163,81
2210,79
203486,83
1627736,77
1627750,76
2734,75
202702,80
1627823,81
1627775,79
201580,84
1628395,81
2561,81
1626188,74
1626172,81
201156,79
2738,78
202691,79
1627745,84
203110,79
2585,83
201939,75
2733,79
201142,81
2772,80
1626154,77
101108,72
200782,78
1628935,75
2207,79
1627753,85
201569,76
201601,80
201935,77
101123,79
203991,82
1627778,82
203900,75
204028,81
201583,82
2403,83
1628414,77
1628393,72
1628462,77
1626149,80
201599,83
1626155,81
201568,82
203710,77
202340,74
1627820,77
201976,73
101150,73
203085,76
202325,79
202699,81
1626246,87
1628398,81
203484,77
1628366,78
202738,69
1627936,77
1628404,77
2736,81
203898,75
201572,84
101112,83
1627742,81
201281,75
204037,82
1627780,75
203944,81
1628418,82
1627826,85
1626196,78
201961,77
2548,76
1627884,79
201609,75
204020,76
203482,84
203079,76
1628389,82
1628476,73
201949,80
203585,76
1626159,79
202355,84
202337,81
1626175,80
2617,80
204098,76
1891,74
1628391,82
202339,73
1627748,85
203521,76
201943,73
203953,80
1627763,77
203498,78
203503,79
203114,80
1628425,78
203089,83
203507,83
1627850,84
203092,84
201952,74
1626145,74
1626148,79
203476,83
202357,82
1628518,81
2037,77
1627875,77
203952,80
202710,80
1628383,84
201565,75
201166,72
1626157,84
202332,83
201959,81
1627821,81
1626156,77
203917,78
1626143,83
202391,75
203915,78
201960,80
203925,78
203112,79
1628495,76
1627785,76
202389,85
1627747,79
1626178,79
1628386,83
203459,78
201967,80
202683,83
1627786,79
1626144,77
1628436,85
203501,78
1628439,81
201584,77
204001,87
201563,81
203124,82
1628373,77
201149,83
1628422,77
203504,73
1627758,76
202498,80
101127,75
203932,81
1628503,79
1628371,82
201167,77
201578,82
1626209,80
202696,84
203095,79
202687,81
201571,72
1628681,76
203613,78
203920,81
1628411,79
203082,79
1627816,81
202362,78
201954,74
1626202,74
203506,76
1628410,77
202709,75
1627734,82
1628387,82
202344,80
201152,80
1628388,82
2744,82
1628500,80
1626167,83
203922,79
202711,80
201573,75
1626147,78
101161,81
1627789,78
203967,82
1627743,73
204456,74
200755,76
201158,77
1628365,76
203954,84
1626158,82
101141,82
1627732,82
1627788,79
203496,81
1627737,82
1626164,78
203901,76
201162,79
2199,85
1627755,70
1627885,76
202688,75
203933,80
1626210,80
1628367,80
203458,85
1627863,79
1628409,81
203584,76
1628432,78
1627733,85
203081,75
202323,79
1627735,76
203468,75
203090,81
1626192,77
203894,73
202329,81
1627774,81
203086,85
202334,82
1627834,85
203912,77
203994,84
1628380,84
1628403,80
1626161,84
1628368,75
1627746,83
203992,78
202697,77
1628412,71
1713,78
202066,78
1628385,82
203998,81
1627741,76
1628382,80
203960,81
1628502,79
201585,84
204022,82
2216,81
203937,81
202695,79
203464,76
1628401,76
1627749,77
201988,72
2225,74
1627856,82
1627854,75
200746,83
201980,78
2200,84
1938,78
200752,80
1626199,78
202722,82
203530,83
201566,75
101109,73
201147,81
2555,82
2546,80
203518,78
203924,81
203500,84
202331,81
202713,80
203460,79
1628390,79
1627772,79
203962,79
1628408,78
1626177,84
202335,81
101139,78
1628384,80
203485,77
200768,72
201586,82
201942,79
1626259,79
202685,84
1627781,78
1627832,72
1626181,76
1628035,80
1627751,84
1627783,81
1626153,77
203512,84
204060,80
201937,76
204065,71
201973,82
202692,78
203957,78
1628396,82
202324,82
1628571,80
200757,79
1626220,78
203526,73
203497,85
1627777,78
202327,82
1628378,75
203109,78
203210,81
1626185,82
1628424,76
1627362,74
1627988,78
1626150,78
201596,74
1627782,77
202705,77
1628397,82
201144,73
201936,78
203104,74
1627738,83
203463,77
1628415,78
202718,82
201188,85
1626191,81
202322,76
203078,77
201951,71
202693,82
1628421,80
204025,73
201196,75
1626162,79
101162,83
201160,84
201975,76
203490,80
101133,83
203118,80
203107,79
203083,83
202704,75
1628379,77
1626169,79
1627740,83
204038,74
202397,72
202779,75
1627770,69
201933,82
203961,82
203493,79
202720,82
203516,79
203687,77
2749,72
201229,80
1628370,75
101107,81
203087,77
1627779,72
201587,80
1628407,79
1628493,82
203487,78
2730,83
203077,79
202689,73
1626203,77
202933,78
203469,84
1626195,83
1626163,84
